elo,server,patch,champion,role,role_pickrate,tier,winrate,winrate_evol,pickrate,games
Master,EUW,14days,Zaahen,top,89.8%,A,50.9%,+0.1%,6.8%,5 400
Master,EUW,14days,Samira,adc,98.8%,A,52.4%,+1.6%,4.0%,3 175
Master,EUW,14days,Sivir,adc,99.4%,A,50.8%,+2.1%,7.6%,5 985
Master,EUW,14days,Veigar,adc,24.5%,A,53.3%,+3.1%,1.2%,917
Master,EUW,14days,Varus,mid,7.0%,A,51.5%,+3.6%,1.1%,879
Master,EUW,14days,Vel'Koz,mid,32.2%,A,52.8%,+3.4%,2.3%,1 821
Master,EUW,14days,Jhin,adc,98.6%,A,50.2%,+0.5%,10.9%,8 600
Master,EUW,14days,Twisted Fate,mid,95.7%,A,52.0%,+0.4%,4.9%,3 840
Master,EUW,14days,Jayce,mid,7.0%,B,51.3%,+0.9%,1.4%,1 077
Master,EUW,14days,Taric,support,96.7%,B,52.7%,+0.3%,2.1%,1 679
Master,EUW,14days,Tristana,adc,83.2%,B,51.6%,-0.4%,4.8%,3 831
Master,EUW,14days,Vex,mid,95.9%,B,52.6%,+1.0%,1.8%,1 448
Master,EUW,14days,Blitzcrank,support,99.8%,B,51.2%,-0.3%,4.5%,3 550
Master,EUW,14days,Aurelion Sol,adc,23.3%,B,52.9%,+0.5%,1.3%,995
Master,EUW,14days,Viego,jungle,93.9%,B,48.0%,-0.6%,14.8%,11 748
Master,EUW,14days,Alistar,support,99.5%,B,50.8%,+0.8%,6.8%,5 350
Master,EUW,14days,Ahri,mid,96.5%,B,50.7%,-0.9%,7.8%,6 206
Master,EUW,14days,Kog'Maw,adc,80.7%,B,52.6%,+0.8%,2.2%,1 733
Master,EUW,14days,Karma,support,94.8%,B,49.1%,-0.6%,11.3%,8 943
Master,EUW,14days,Ambessa,top,62.4%,B,49.2%,+0.5%,7.4%,5 853
Master,EUW,14days,Vayne,adc,52.6%,B,50.3%,-0.4%,5.0%,3 942
Master,EUW,14days,Talon,mid,33.3%,B,51.0%,-1.2%,1.4%,1 090
Master,EUW,14days,Zed,mid,53.7%,B,49.5%,-1.0%,6.2%,4 906
Master,EUW,14days,Olaf,top,91.6%,B,51.9%,+0.2%,2.9%,2 332
Master,EUW,14days,Nilah,adc,98.9%,B,51.9%,-0.5%,2.2%,1 759
Master,EUW,14days,Aurora,top,25.6%,B,52.2%,+3.6%,1.4%,1 135
Master,EUW,14days,Vayne,top,43.9%,B,50.3%,-0.6%,4.1%,3 263
Master,EUW,14days,Yasuo,top,26.7%,B,50.2%,+2.7%,3.3%,2 576
Master,EUW,14days,Elise,support,40.0%,B,51.7%,+0.5%,2.2%,1 759
Master,EUW,14days,Rumble,top,87.7%,C,51.1%,+0.7%,4.4%,3 491
Master,EUW,14days,Gangplank,top,94.6%,C,51.0%,+1.7%,5.2%,4 113
Master,EUW,14days,Akali,mid,75.9%,C,48.9%,-0.2%,7.3%,5 739
Master,EUW,14days,Malphite,top,64.1%,C,49.3%,-2.3%,6.1%,4 811
Master,EUW,14days,Cho'Gath,top,66.8%,C,52.0%,+1.0%,2.6%,2 066
Master,EUW,14days,Qiyana,jungle,50.3%,C,49.9%,+0.0%,4.0%,3 131
Master,EUW,14days,Twitch,adc,93.5%,C,49.8%,+0.1%,7.1%,5 618
Master,EUW,14days,Ornn,top,96.7%,C,51.1%,+1.5%,5.4%,4 271
Master,EUW,14days,Ekko,mid,28.2%,C,49.7%,-0.6%,4.4%,3 484
Master,EUW,14days,Renekton,top,94.8%,C,50.0%,+1.3%,5.9%,4 678
Master,EUW,14days,Nunu,jungle,92.4%,C,51.1%,-0.8%,3.7%,2 942
Master,EUW,14days,Orianna,mid,98.1%,C,50.1%,-0.8%,7.2%,5 682
Master,EUW,14days,Sona,support,99.3%,C,49.8%,-1.6%,8.4%,6 640
Master,EUW,14days,Zoe,mid,83.7%,C,50.9%,+0.4%,4.0%,3 141
Master,EUW,14days,Kindred,jungle,97.4%,C,51.8%,+0.5%,2.2%,1 704
Master,EUW,14days,Pantheon,top,32.1%,C,52.1%,+0.4%,1.7%,1 312
Master,EUW,14days,Galio,mid,87.6%,C,51.1%,+1.1%,4.3%,3 389
Master,EUW,14days,Kennen,top,86.4%,C,51.0%,-1.0%,3.8%,3 017
Master,EUW,14days,Master Yi,jungle,89.4%,C,50.7%,+0.2%,3.4%,2 713
Master,EUW,14days,Yunara,adc,99.6%,C,48.3%,+1.3%,14.3%,11 314
Master,EUW,14days,Ambessa,jungle,32.8%,C,49.7%,+1.3%,3.5%,2 734
Master,EUW,14days,Jayce,top,27.9%,C,49.5%,-0.5%,3.8%,3 020
Master,EUW,14days,Shen,top,87.0%,C,51.1%,+0.2%,4.1%,3 261
Master,EUW,14days,Quinn,top,66.3%,C,51.8%,-1.9%,1.2%,986
Master,EUW,14days,Kayle,top,73.0%,C,50.7%,+0.0%,3.0%,2 385
Master,EUW,14days,Ryze,mid,82.1%,C,48.2%,+0.2%,10.3%,8 147
Master,EUW,14days,Zac,jungle,71.2%,C,50.7%,+0.2%,4.1%,3 212
Master,EUW,14days,LeeSin,jungle,95.4%,C,49.9%,+0.0%,6.8%,5 386
Master,EUW,14days,Aatrox,top,77.5%,C,49.9%,+1.3%,5.5%,4 329
Master,EUW,14days,Urgot,top,96.8%,C,51.0%,-0.6%,3.9%,3 049
Master,EUW,14days,Rakan,support,98.9%,C,49.9%,+0.5%,7.4%,5 822
Master,EUW,14days,Teemo,top,84.8%,C,51.8%,+2.4%,1.1%,909
Master,EUW,14days,Jarvan IV,jungle,95.5%,C,49.0%,-1.3%,9.2%,7 283
Master,EUW,14days,Naafiri,mid,49.2%,C,49.8%,-1.1%,3.1%,2 426
Master,EUW,14days,Bel'Veth,jungle,94.4%,C,50.3%,-3.1%,1.9%,1 534
Master,EUW,14days,Nidalee,jungle,79.6%,C,51.2%,-0.7%,2.6%,2 030
Master,EUW,14days,Irelia,mid,33.8%,C,49.7%,+0.4%,2.3%,1 838
Master,EUW,14days,Soraka,support,97.2%,C,50.5%,+0.4%,4.6%,3 671
Master,EUW,14days,Swain,mid,23.8%,C,51.4%,-2.9%,1.7%,1 332
Master,EUW,14days,Neeko,support,80.9%,C,50.7%,+1.1%,3.8%,3 004
Master,EUW,14days,Lucian,adc,97.0%,C,49.0%,-1.4%,8.2%,6 461
Master,EUW,14days,Hecarim,jungle,99.8%,C,50.0%,-1.6%,4.8%,3 821
Master,EUW,14days,Elise,jungle,56.6%,C,50.4%,-0.7%,3.4%,2 680
Master,EUW,14days,Leona,support,99.9%,C,49.9%,-0.7%,6.1%,4 819
Master,EUW,14days,Leblanc,mid,85.5%,C,49.1%,-1.7%,3.7%,2 915
Master,EUW,14days,Naafiri,jungle,37.4%,C,49.5%,+0.6%,2.7%,2 136
Master,EUW,14days,Akali,top,23.9%,C,49.4%,-1.8%,2.3%,1 788
Master,EUW,14days,Xerath,mid,70.4%,C,50.8%,+2.6%,3.2%,2 520
Master,EUW,14days,Sion,top,81.2%,C,49.9%,+1.1%,5.3%,4 225
Master,EUW,14days,Seraphine,adc,24.5%,C,51.1%,-0.5%,1.5%,1 226
Master,EUW,14days,Vladimir,top,47.2%,C,50.1%,-0.4%,2.5%,1 944
Master,EUW,14days,Vladimir,mid,46.4%,C,49.9%,+1.2%,2.9%,2 260
Master,EUW,14days,Nasus,top,78.1%,C,50.8%,+0.9%,2.0%,1 574
Master,EUW,14days,Poppy,support,50.7%,C,50.4%,-0.9%,1.7%,1 329
Master,EUW,14days,Zilean,support,75.3%,C,50.2%,-1.4%,3.4%,2 719
Master,EUW,14days,Kled,top,88.6%,C,50.9%,-0.6%,1.8%,1 410
Master,EUW,14days,Dr.Mundo,jungle,42.0%,C,49.1%,+0.7%,4.7%,3 688
Master,EUW,14days,Rell,support,99.7%,C,49.6%,+0.1%,5.5%,4 316
Master,EUW,14days,Ashe,adc,91.6%,C,49.9%,-1.5%,4.7%,3 725
Master,EUW,14days,Dr.Mundo,top,55.5%,C,49.2%,-1.2%,4.0%,3 131
Master,EUW,14days,Gragas,top,65.9%,C,50.6%,+1.0%,2.3%,1 838
Master,EUW,14days,Darius,top,96.9%,D,48.6%,-1.9%,4.6%,3 623
Master,EUW,14days,Zeri,adc,96.0%,D,50.1%,+2.2%,3.6%,2 876
Master,EUW,14days,Kayle,mid,25.7%,D,50.0%,-0.7%,1.6%,1 243
Master,EUW,14days,Kai'Sa,adc,98.0%,D,47.4%,-1.4%,13.0%,10 267
Master,EUW,14days,Fiddlesticks,jungle,67.7%,D,50.0%,-1.3%,2.4%,1 901
Master,EUW,14days,Ziggs,adc,76.3%,D,50.2%,-2.4%,2.2%,1 742
Master,EUW,14days,Senna,support,91.2%,D,49.4%,+0.3%,4.7%,3 730
Master,EUW,14days,Tristana,mid,14.8%,D,50.2%,+1.4%,1.1%,904
Master,EUW,14days,Cassiopeia,top,35.9%,D,49.9%,-2.1%,1.8%,1 442
Master,EUW,14days,Rammus,jungle,86.8%,D,50.4%,+1.2%,1.3%,1 010
Master,EUW,14days,Milio,support,99.9%,D,48.5%,-1.1%,6.2%,4 895
Master,EUW,14days,Evelynn,jungle,99.1%,D,49.7%,-1.0%,2.4%,1 938
Master,EUW,14days,Aurora,mid,72.6%,D,49.7%,+2.2%,2.5%,1 969
Master,EUW,14days,Sylas,jungle,30.9%,D,48.4%,-0.9%,2.7%,2 142
Master,EUW,14days,Lissandra,mid,88.1%,D,50.0%,+0.7%,1.9%,1 543
Master,EUW,14days,Volibear,top,45.6%,D,49.1%,+2.8%,3.0%,2 342
Master,EUW,14days,Veigar,mid,67.5%,D,49.7%,+1.1%,2.9%,2 274
Master,EUW,14days,Singed,top,83.0%,D,49.6%,-2.0%,2.6%,2 052
Master,EUW,14days,Taliyah,mid,52.1%,D,49.0%,-2.1%,3.9%,3 126
Master,EUW,14days,Viktor,mid,93.7%,D,48.8%,-0.7%,5.1%,4 043
Master,EUW,14days,Kayn,jungle,94.2%,D,49.7%,+0.2%,2.6%,2 036
Master,EUW,14days,Camille,top,85.7%,D,49.6%,-1.6%,2.8%,2 193
Master,EUW,14days,Fizz,mid,93.8%,D,49.5%,-0.8%,2.7%,2 133
Master,EUW,14days,Miss Fortune,adc,98.7%,D,48.7%,-2.2%,5.2%,4 087
Master,EUW,14days,Warwick,top,54.6%,D,49.8%,-3.4%,1.7%,1 347
Master,EUW,14days,Xayah,adc,99.4%,D,49.6%,-2.7%,2.5%,1 991
Master,EUW,14days,Diana,mid,19.9%,D,48.2%,-2.3%,1.6%,1 277
Master,EUW,14days,Taliyah,jungle,43.0%,D,49.0%,-0.8%,3.2%,2 513
Master,EUW,14days,Aurelion Sol,mid,70.5%,D,49.5%,-0.2%,2.5%,2 005
Master,EUW,14days,Lillia,jungle,98.8%,D,49.6%,-0.2%,1.9%,1 478
Master,EUW,14days,Jayce,jungle,64.8%,D,46.5%,-2.1%,6.6%,5 221
Master,EUW,14days,Cassiopeia,mid,44.8%,D,49.2%,-3.0%,1.9%,1 531
Master,EUW,14days,Hwei,mid,77.5%,D,49.2%,+0.0%,2.6%,2 049
Master,EUW,14days,Seraphine,support,69.0%,D,49.2%,+1.1%,2.5%,2 015
Master,EUW,14days,Malzahar,mid,92.2%,D,49.0%,+1.4%,2.9%,2 298
Master,EUW,14days,Morgana,support,73.3%,D,49.4%,+3.6%,1.5%,1 169
Master,EUW,14days,Smolder,adc,82.7%,D,47.8%,-1.3%,6.2%,4 868
Master,EUW,14days,Xin Zhao,jungle,86.9%,D,49.1%,-0.0%,2.5%,1 952
Master,EUW,14days,Yone,top,44.6%,D,48.9%,+0.8%,2.7%,2 172
Master,EUW,14days,Ezreal,adc,97.7%,D,46.7%,-1.3%,9.8%,7 789
Master,EUW,14days,Kalista,adc,90.6%,D,49.4%,-0.1%,1.3%,1 052
Master,EUW,14days,Ryze,top,17.5%,D,48.1%,-0.9%,2.2%,1 764
Master,EUW,14days,Garen,top,91.8%,D,48.5%,-0.3%,3.6%,2 852
Master,EUW,14days,Udyr,jungle,61.7%,D,49.0%,-1.7%,1.9%,1 539
Master,EUW,14days,Briar,jungle,88.0%,D,49.1%,+0.3%,1.6%,1 305
Master,EUW,14days,Vel'Koz,support,45.1%,D,49.0%,-1.0%,2.0%,1 552
Master,EUW,14days,Gnar,top,99.1%,D,48.2%,-0.5%,4.5%,3 540
Master,EUW,14days,Wukong,jungle,75.3%,D,48.7%,-1.8%,2.5%,1 982
Master,EUW,14days,Maokai,support,74.6%,D,49.2%,-2.9%,1.1%,835
Master,EUW,14days,Yorick,top,94.7%,D,48.4%,+0.2%,2.2%,1 743
Master,EUW,14days,Vi,jungle,95.9%,D,48.8%,+2.4%,1.8%,1 403
Master,EUW,14days,Aatrox,jungle,20.4%,D,48.0%,-0.7%,2.1%,1 671
Master,EUW,14days,Karthus,jungle,71.0%,D,48.4%,-1.7%,2.0%,1 586
Master,EUW,14days,Nocturne,jungle,90.4%,D,48.3%,-1.3%,2.6%,2 034
Master,EUW,14days,Tryndamere,top,82.2%,D,48.5%,-1.9%,1.7%,1 334
Master,EUW,14days,Poppy,top,36.4%,D,48.1%,-2.8%,1.1%,891
Master,EUW,14days,Mel,adc,19.0%,D,47.0%,-0.9%,1.2%,954
Master,EUW,14days,Lux,mid,44.7%,D,48.2%,-0.1%,2.2%,1 777
Master,EUW,14days,Zyra,support,44.3%,D,48.3%,+0.0%,1.2%,931
Master,EUW,14days,Jax,jungle,19.1%,D,46.6%,-3.2%,1.4%,1 076
Master,EUW,14days,Graves,jungle,94.4%,D,48.0%,-3.2%,1.7%,1 337
Master,EUW,14days,Renata,support,98.9%,D,48.1%,+0.6%,1.4%,1 117
Master,EUW,14days,Sett,top,91.6%,D,47.6%,+0.0%,2.6%,2 029
Master,EUW,14days,Yone,mid,54.6%,D,47.1%,-0.5%,3.7%,2 934
Master,EUW,14days,Mel,mid,56.4%,D,45.7%,-0.7%,2.6%,2 080
Master,EUW,14days,Illaoi,top,95.0%,D,47.7%,-1.5%,1.4%,1 094
Master,EUW,14days,K'Sante,top,95.5%,D,46.6%,-0.9%,4.4%,3 492
Master,EUW,14days,Sejuani,jungle,63.9%,D,47.8%,+1.8%,1.2%,946
Master,EUW,14days,Mordekaiser,top,88.9%,D,47.0%,+0.1%,2.5%,2 010
Master,EUW,14days,Pantheon,support,36.8%,D,47.1%,-2.1%,1.8%,1 402
Master,EUW,14days,Naafiri,top,12.4%,D,45.3%,-5.8%,1.1%,880
Master,EUW,14days,Swain,top,16.0%,D,45.9%,-4.0%,1.1%,851
Master,EUW,14days,Yuumi,support,99.7%,D,44.9%,-1.1%,3.0%,2 340
Master,EUW,14days,Smolder,mid,12.8%,D,44.9%,+0.2%,1.1%,865
Master,EUW,14days,Malphite,jungle,27.1%,D,43.0%,-5.4%,1.8%,1 397
Master,EUW,14days,Lux,support,37.8%,D,44.8%,-2.0%,1.5%,1 221
Master,EUW,14days,Azir,mid,91.8%,D,43.1%,-4.1%,2.6%,2 038
